well,date_telemetry,napon_ab,napon_bc,napon_ca,elektricna_struja_fazaa,elektricna_struja_fazab,elektricna_struja_fazac,koeficijent_kapaciteta,frekvencija,radno_opterecenje,aktivna_snaga,pritisak_na_prijemu_pumpe,temperatura_motora,temperatura_u_busotini,first_event_date_time,label,days
well_24,2022-11-07,403.0247422680412,402.91752577319585,402.36082474226805,8.11344537815126,7.930672268907563,7.78781512605042,24.073529411764707,21.123949579831933,22.48109243697479,6.689075630252101,19.95946502057613,78.92768595041322,78.8305785123967,2023-01-18,Mehanicke primese,72 days
well_24,2022-11-08,402.3913934426229,402.26069246435844,401.69042769857435,8.452868852459016,8.293032786885245,8.120901639344263,25.075819672131146,21.745081967213114,23.16188524590164,7.004098360655738,20.47091093117409,79.06882591093117,79.06275303643724,2023-01-18,Mehanicke primese,71 days
well_24,2022-11-09,401.744094488189,401.63385826771656,401.00984251968504,7.559760956175299,7.45816733067729,7.270916334661354,24.55577689243028,19.762549800796812,20.366533864541832,6.223107569721115,19.928681102362205,79.36023622047244,79.36614173228347,2023-01-18,Mehanicke primese,70 days
well_24,2022-11-10,402.3675889328063,402.34189723320156,401.697628458498,7.394,7.292,7.076,23.993987975951903,18.18522954091816,18.248496993987978,5.759519038076152,18.88923076923077,79.2741617357002,79.22574257425742,2023-01-18,Mehanicke primese,69 days
well_24,2022-11-11,402.8801571709234,402.86444007858546,402.23968565815323,8.477227722772277,8.352475247524753,8.075247524752475,27.16269841269841,20.606732673267327,20.944333996023857,6.888888888888889,18.813921568627453,79.26470588235294,79.29607843137255,2023-01-18,Mehanicke primese,68 days
well_24,2022-11-12,401.1911196911197,401.2007722007722,400.6254826254826,8.593385214007782,8.45330739299611,8.235408560311283,26.237816764132553,20.220622568093386,20.982421875,6.916179337231969,18.757760617760617,79.36293436293437,79.36363636363636,2023-01-18,Mehanicke primese,67 days
well_24,2022-11-13,402.962,402.828,402.31,8.518218623481781,8.388663967611336,8.117408906882591,25.941414141414143,21.1748987854251,21.75910931174089,6.898785425101215,19.16828343313373,79.23847695390782,79.21042084168337,2023-01-18,Mehanicke primese,66 days
well_24,2022-11-14,402.083984375,401.962890625,401.34765625,7.696428571428571,7.609126984126984,7.337301587301587,23.774703557312254,19.71821782178218,19.85089463220676,6.142857142857143,18.60288499025341,79.41095890410959,79.43052837573386,2023-01-18,Mehanicke primese,65 days
well_24,2022-11-15,401.1082677165354,401.09645669291336,400.246062992126,7.671287128712871,7.554455445544554,7.417821782178218,22.97029702970297,20.20732673267327,20.922772277227722,6.370297029702971,19.188271119842828,79.47151277013752,79.46758349705304,2023-01-18,Mehanicke primese,64 days
well_24,2022-11-16,402.04183266932273,401.9840637450199,400.97808764940237,7.753535353535353,7.670707070707071,7.402020202020202,23.274747474747475,20.666666666666668,21.02828282828283,6.381818181818182,18.969542743538767,79.43339960238569,79.46520874751491,2023-01-18,Mehanicke primese,63 days
well_24,2022-11-17,402.258382642998,402.35700197238657,401.2406311637081,7.811359026369169,7.701825557809331,7.488843813387424,24.044624746450303,19.743813387423938,20.060851926977687,6.267748478701826,19.256200787401575,79.39723320158103,79.34251968503936,2023-01-18,Mehanicke primese,62 days
well_24,2022-11-18,401.29206963249516,401.2669245647969,400.57253384912957,8.257751937984496,8.19186046511628,7.932170542635659,25.37984496124031,20.25794573643411,20.372093023255815,6.56504854368932,18.888474903474904,79.41505791505791,79.42465753424658,2023-01-18,Mehanicke primese,61 days
well_24,2022-11-19,403.3293885601578,403.32741617357004,402.7001972386588,7.9723865877712035,7.879684418145956,7.615384615384615,27.448616600790515,19.611242603550295,19.613412228796843,6.284584980237154,18.899585798816567,79.35329341317366,79.35375494071147,2023-01-18,Mehanicke primese,60 days
well_24,2022-11-20,403.15234375,403.1875,402.609375,8.255952380952381,8.188492063492063,7.896825396825397,28.37029702970297,20.468190854870777,20.70178926441352,6.579365079365079,18.88270955165692,79.25536062378167,79.22222222222223,2023-01-18,Mehanicke primese,59 days
well_24,2022-11-21,403.79466666666667,403.7973333333333,403.1066666666667,8.718918918918918,8.64054054054054,8.297297297297296,27.948787061994608,21.46991869918699,21.715447154471544,7.145945945945946,18.740239361702127,79.28457446808511,79.30053191489361,2023-01-18,Mehanicke primese,58 days
well_24,2022-11-22,402.59683794466406,402.57312252964425,401.84189723320156,7.701195219123506,7.609561752988048,7.350597609561753,23.564870259481037,20.02410358565737,20.37125748502994,6.291417165668663,18.631102362204725,79.37992125984252,79.36220472440945,2023-01-18,Mehanicke primese,57 days
well_24,2022-11-23,403.4371727748691,403.520942408377,402.79002624671915,7.563968668407311,7.381201044386423,7.16710182767624,23.83289817232376,19.488188976377952,20.015706806282722,6.1566579634464755,19.48827676240209,79.39947780678851,79.33942558746736,2023-01-18,Mehanicke primese,56 days
well_24,2022-11-24,402.5947046843177,402.5091649694501,401.88594704684317,7.2326530612244895,7.130612244897959,7.059183673469388,23.610204081632652,17.804081632653062,18.293877551020408,5.485714285714286,20.482418699186994,79.22154471544715,79.27032520325203,2023-01-18,Mehanicke primese,55 days
well_24,2022-11-25,403.1475095785441,403.02681992337165,402.37931034482756,7.595703125,7.5546875,7.5859375,24.6640625,19.059765625,19.919921875,5.841796875,19.637088122605363,79.38195777351248,79.40613026819923,2023-01-18,Mehanicke primese,54 days
well_24,2022-11-26,401.74354243542433,401.68014705882354,401.2297794117647,8.760747663551403,8.697196261682244,8.710280373831775,26.728464419475657,22.753271028037382,23.27954971857411,7.093632958801498,19.06044036697248,79.4731977818854,79.54862385321101,2023-01-18,Mehanicke primese,53 days
well_24,2022-11-27,401.780260707635,401.5921787709497,401.1607476635514,8.920074349442379,8.784386617100372,8.83457249070632,26.71003717472119,23.343714821763605,24.35754189944134,7.399628252788104,19.726431226765797,79.79368029739777,79.75278810408922,2023-01-18,Mehanicke primese,52 days
well_24,2022-11-28,401.64627151051627,401.4168260038241,400.93690248565963,8.9272030651341,8.764367816091953,8.808429118773946,26.904580152671755,23.62248062015504,24.134357005758158,7.333333333333333,19.119103053435115,79.58620689655173,79.59923664122137,2023-01-18,Mehanicke primese,51 days
well_24,2022-11-29,402.728813559322,402.49152542372883,401.9453860640301,8.226415094339623,8.150943396226415,8.183018867924527,25.447169811320755,20.279999999999998,20.854990583804142,6.5452830188679245,18.727443609022558,79.38157894736842,79.44360902255639,2023-01-18,Mehanicke primese,50 days
well_24,2022-11-30,403.0439770554493,402.92160611854683,402.2925430210325,7.497142857142857,7.451428571428571,7.460952380952381,25.106666666666666,19.608030592734227,19.462715105162523,6.041904761904762,18.64807619047619,79.70476190476191,79.70610687022901,2023-01-18,Mehanicke primese,49 days
well_24,2022-12-01,403.2038095238095,403.1142857142857,402.4838095238095,8.160852713178295,8.079457364341085,8.133720930232558,27.440776699029126,19.951162790697673,20.357976653696497,6.5106796116504855,18.5504752851711,79.63117870722434,79.5551330798479,2023-01-18,Mehanicke primese,48 days
well_24,2022-12-02,402.4460966542751,402.31226765799255,401.7111111111111,8.205607476635514,8.104672897196261,8.16822429906542,25.547663551401868,19.86878504672897,20.558878504672897,6.818691588785047,19.89818853974122,79.82835820895522,79.79777365491651,2023-01-18,Mehanicke primese,47 days
well_24,2022-12-03,402.70566037735847,402.70754716981133,402.0641509433962,8.242774566473988,8.123314065510597,8.136801541425818,25.972972972972972,19.84200385356455,20.30174081237911,6.7335907335907335,18.914199623352168,79.80790960451978,79.75329566854991,2023-01-18,Mehanicke primese,46 days
well_24,2022-12-04,402.7362428842505,402.7741935483871,402.09867172675524,8.167619047619048,8.131428571428572,8.206439393939394,26.586666666666666,20.45153256704981,20.480916030534353,6.59047619047619,19.17024621212121,79.8574144486692,79.82007575757575,2023-01-18,Mehanicke primese,45 days
well_24,2022-12-05,402.6437847866419,403.77365491651204,401.6029684601113,8.869888475836431,8.773234200743495,8.79182156133829,26.66728624535316,23.807476635514018,23.840445269016698,7.241635687732342,18.651558441558443,79.69516728624535,79.77922077922078,2023-01-18,Mehanicke primese,44 days
well_24,2022-12-06,403.1977186311787,404.4885931558935,402.21673003802283,8.681214421252372,8.614800759013283,8.622390891840608,26.24196597353497,23.594083969465647,23.693181818181817,7.1347248576850095,18.80217391304348,79.76280834914611,79.7750472589792,2023-01-18,Mehanicke primese,43 days
well_24,2022-12-07,404.3433962264151,405.07924528301885,403.8641509433962,8.043478260869565,7.956521739130435,7.967863894139887,27.052730696798495,21.7293893129771,21.702651515151516,6.625235404896422,18.864350282485873,79.74102079395085,79.72504708097928,2023-01-18,Mehanicke primese,42 days
well_24,2022-12-08,401.2118959107807,402.3289962825279,399.85873605947955,7.748603351955308,7.659217877094972,7.705772811918063,24.647495361781075,17.913320825515946,19.04089219330855,6.251396648044692,19.81369202226345,79.92949907235622,79.90538033395177,2023-01-18,Mehanicke primese,41 days
well_24,2022-12-09,402.6709323583181,403.60877513711154,401.3199268738574,7.905109489051095,7.7846715328467155,7.779197080291971,26.05839416058394,19.53111111111111,20.349177330895795,6.531021897810219,19.22264598540146,80.07875457875458,80.02014652014653,2023-01-18,Mehanicke primese,40 days
well_24,2022-12-10,402.0438095238095,403.3333333333333,400.8647619047619,8.186311787072244,8.081749049429657,8.087452471482889,26.564638783269963,19.4468330134357,20.85333333333333,6.876425855513308,19.550722433460077,79.96768060836501,79.89353612167301,2023-01-18,Mehanicke primese,39 days
well_24,2022-12-11,402.8587570621469,404.6904315196998,401.1219512195122,8.546816479400748,8.430711610486892,8.436329588014981,28.00936329588015,20.626893939393938,21.5328330206379,7.0411985018726595,19.944662921348314,79.95131086142322,79.88764044943821,2023-01-18,Mehanicke primese,38 days
well_24,2022-12-12,401.7789855072464,403.6127272727273,400.125,8.696914700544465,8.588021778584393,8.620689655172415,26.771324863883848,21.347619047619045,22.693840579710145,7.101633393829401,19.328838475499094,79.98185117967333,79.90925589836661,2023-01-18,Mehanicke primese,37 days
well_24,2022-12-13,401.84742647058823,403.49632352941177,400.0845588235294,9.08411214953271,8.97196261682243,8.97196261682243,27.201869158878505,23.733831775700935,24.642990654205608,7.457943925233645,20.42961325966851,80.23756906077348,80.14180478821363,2023-01-18,Mehanicke primese,36 days
well_24,2022-12-14,402.8232044198895,404.29650092081033,401.2707182320442,8.985074626865671,8.861940298507463,8.854477611940299,27.097014925373134,24.532835820895524,24.699626865671643,7.388059701492537,20.0715625,80.57720588235294,80.48161764705883,2023-01-18,Mehanicke primese,35 days
well_24,2022-12-15,400.98477157360406,402.43939393939394,399.4848484848485,8.91326530612245,8.811224489795919,8.85969387755102,27.053571428571427,24.132653061224488,23.864795918367346,7.313775510204081,19.948668341708544,80.44472361809045,80.3140703517588,2023-01-18,Mehanicke primese,34 days
well_24,2022-12-16,402.1185185185185,403.2546125461255,400.8966789667897,7.66728624535316,7.631970260223048,7.671003717472119,24.308550185873607,19.540520446096654,19.527881040892193,5.840148698884758,19.727867647058822,80.58272058823529,80.48066298342542,2023-01-18,Mehanicke primese,33 days
well_24,2022-12-17,401.7200772200772,404.20542635658916,399.9108527131783,8.412451361867705,8.344357976653697,8.383268482490273,25.36116504854369,21.107992202729044,21.091617933723196,6.807392996108949,19.488730769230767,80.20192307692308,80.17884615384615,2023-01-18,Mehanicke primese,32 days
well_24,2022-12-18,401.2729007633588,403.53625954198475,399.55725190839695,8.531791907514451,8.441233140655106,8.452793834296724,26.476923076923075,20.822007722007722,20.843629343629345,6.928709055876686,19.54935238095238,80.11047619047619,80.07619047619048,2023-01-18,Mehanicke primese,31 days
well_24,2022-12-19,403.2007366482505,404.7255985267035,401.4604051565378,8.480446927374302,8.379888268156424,8.370577281191807,26.354477611940297,21.055493482309124,21.11588785046729,6.934701492537314,19.94204044117647,80.00183823529412,79.98529411764706,2023-01-18,Mehanicke primese,30 days
well_24,2022-12-20,402.4375,403.2610294117647,401.34558823529414,8.781481481481482,8.657407407407407,8.685185185185185,26.553703703703704,22.345,22.95740740740741,7.094444444444444,20.386091743119266,80.13761467889908,80.06261510128914,2023-01-18,Mehanicke primese,29 days
well_24,2022-12-21,394.51428571428573,394.8642857142857,393.7595238095238,8.52744630071599,8.477326968973747,8.486873508353222,25.873508353221958,23.233890214797135,23.62052505966587,7.088305489260144,20.202945368171022,80.0190023752969,79.94774346793349,2023-01-18,Mehanicke primese,28 days
well_24,2022-12-22,398.0257352941176,398.29097605893185,397.19117647058823,8.841620626151013,8.771639042357274,8.755064456721914,26.900552486187845,22.44401473296501,23.738489871086557,7.21731123388582,20.411043956043958,79.89174311926605,79.87889908256881,2023-01-18,Mehanicke primese,27 days
well_24,2022-12-23,401.97053406998157,401.95948434622466,401.4162062615101,8.441988950276244,8.371323529411764,8.375,25.981617647058822,20.30570902394107,21.233455882352942,6.898710865561695,20.51626838235294,79.97242647058823,79.96507352941177,2023-01-18,Mehanicke primese,26 days
well_24,2022-12-24,402.317254174397,402.38775510204084,401.8961038961039,9.109461966604824,8.985157699443414,9.001855287569573,27.458256029684602,23.731843575418996,24.918367346938776,7.543599257884972,20.10990723562152,80.24118738404452,80.15769944341373,2023-01-18,Mehanicke primese,25 days
well_24,2022-12-25,402.9153846153846,402.8706563706564,402.3057692307692,9.0,8.831721470019342,8.86073500967118,27.08670520231214,23.67852998065764,24.61730769230769,7.421663442940039,20.103660886319844,80.04624277456648,80.005859375,2023-01-18,Mehanicke primese,24 days
well_24,2022-12-26,401.187145557656,401.04536862003783,400.4725897920605,8.803402646502835,8.724007561436673,8.764595103578154,26.593572778827976,23.705103969754255,24.3,7.344045368620038,19.775141242937853,79.984934086629,79.95635673624288,2023-01-18,Mehanicke primese,23 days
well_24,2022-12-27,402.3062381852552,402.22306238185257,401.62003780718334,8.212523719165086,8.222641509433963,8.18785578747628,26.07358490566038,21.676045627376425,22.62192816635161,6.815094339622641,20.13877358490566,80.04716981132076,80.00943396226415,2023-01-18,Mehanicke primese,22 days
well_24,2022-12-28,403.38759689922483,403.32945736434107,402.7926356589147,8.339147286821705,8.279069767441861,8.35135135135135,25.48841698841699,19.69108527131783,20.924564796905223,6.55984555984556,20.17208494208494,80.2876447876448,80.14478764478764,2023-01-18,Mehanicke primese,21 days
well_24,2022-12-29,402.242774566474,402.11560693641616,401.597302504817,8.45873320537428,8.315992292870906,8.401151631477926,25.679462571976966,20.6888246628131,21.540384615384614,6.798464491362764,19.445585412667945,80.14395393474088,80.15930902111324,2023-01-18,Mehanicke primese,20 days
well_24,2022-12-30,401.5391969407266,401.4110898661568,401.0,8.427480916030534,8.400763358778626,8.42557251908397,25.93320610687023,20.45977011494253,21.02676864244742,6.791984732824427,20.216011450381682,80.29580152671755,80.18893129770993,2023-01-18,Mehanicke primese,19 days
well_24,2022-12-31,403.5949119373777,403.48727984344424,403.19569471624266,8.567514677103718,8.50880626223092,8.567514677103718,26.951076320939336,21.32054794520548,21.986301369863014,6.904109589041096,20.281682974559686,80.0880626223092,80.02544031311155,2023-01-18,Mehanicke primese,18 days
well_24,2023-01-01,403.3468992248062,403.3837209302326,403.0426356589147,8.753875968992247,8.666666666666666,8.705426356589147,26.901162790697676,22.91782945736434,23.1453488372093,7.003875968992248,20.938100775193796,80.13953488372093,80.08576998050683,2023-01-18,Mehanicke primese,17 days
well_24,2023-01-02,402.12,402.1690909090909,401.6872727272727,8.712727272727273,8.625454545454545,8.66,26.663636363636364,23.9,23.865454545454547,7.22,20.784181818181818,80.01454545454546,79.93272727272728,2023-01-18,Mehanicke primese,16 days
well_24,2023-01-03,402.28171641791045,402.36380597014926,401.7350746268657,8.763059701492537,8.699626865671641,8.708955223880597,26.86007462686567,24.011194029850746,23.988805970149254,7.287313432835821,21.130149253731343,80.18283582089552,80.11632270168856,2023-01-18,Mehanicke primese,15 days
well_24,2023-01-04,401.33965844402275,401.3605313092979,400.79506641366225,8.055028462998102,8.087286527514232,8.108159392789373,26.13662239089184,21.36944971537002,22.083491461100568,6.25426944971537,22.45768500948767,79.91650853889944,79.9696394686907,2023-01-18,Mehanicke primese,14 days
well_24,2023-01-05,400.8661567877629,400.8336520076482,400.2294455066922,8.480544747081712,8.428015564202335,8.470817120622568,26.044834307992204,20.995719844357975,21.236328125,6.884990253411306,23.497977099236643,80.42175572519083,80.33206106870229,2023-01-18,Mehanicke primese,13 days
well_24,2023-01-06,400.8766355140187,400.8523364485981,400.2411214953271,8.267686424474187,8.252390057361376,8.263862332695984,25.842911877394634,20.796175908221798,21.151631477927065,6.683908045977011,23.518619402985074,81.0,81.01315789473684,2023-01-18,Mehanicke primese,12 days
well_24,2023-01-07,401.748046875,401.744140625,401.208984375,8.621782178217822,8.625742574257426,8.645544554455446,26.827380952380953,21.375841584158415,23.029761904761905,7.017857142857143,24.06840155945419,81.02156862745097,81.10526315789474,2023-01-18,Mehanicke primese,11 days
well_24,2023-01-08,399.86015325670496,399.7490421455939,399.12452107279694,8.578125,8.478515625,8.548828125,25.28125,19.3701171875,23.841796875,7.197265625,27.743013435700576,81.0,81.08829174664108,2023-01-18,Mehanicke primese,10 days
well_24,2023-01-09,401.6328413284133,401.520295202952,400.77592592592595,12.275925925925925,12.214814814814815,12.214814814814815,39.22037037037037,27.992962962962963,31.816666666666666,8.135185185185184,66.26198895027625,83.37753222836096,83.38518518518518,2023-01-18,Mehanicke primese,9 days
well_24,2023-01-10,402.49233716475095,402.367816091954,401.5919540229885,8.42578125,8.3125,8.34375,26.620352250489237,18.3359375,21.970588235294116,7.240704500978474,27.249732313575528,79.59273422562141,79.57197696737045,2023-01-18,Mehanicke primese,8 days
well_24,2023-01-11,401.46355140186915,401.30654205607476,400.62990654205606,7.653256704980843,7.501915708812261,7.582375478927203,24.374760994263863,16.660268714011515,22.788867562380037,6.925287356321839,31.630187265917606,79.53183520599251,79.54681647940075,2023-01-18,Mehanicke primese,7 days
well_24,2023-01-12,401.6821705426357,401.52131782945736,400.9360465116279,5.920696324951644,5.820116054158607,5.914893617021277,18.895551257253384,12.720930232558139,16.13372093023256,5.319148936170213,29.872882011605416,79.3752417794971,79.35396518375242,2023-01-18,Mehanicke primese,6 days
well_24,2023-01-13,403.2803921568627,403.0450980392157,402.54117647058825,5.396825396825397,5.3273809523809526,5.402777777777778,14.728174603174603,12.337301587301587,15.984126984126984,4.938492063492063,28.847866927592957,78.33005893909626,78.40667976424362,2023-01-18,Mehanicke primese,5 days
well_24,2023-01-14,405.1050505050505,404.93333333333334,404.48080808080806,3.291322314049587,3.229338842975207,3.303719008264463,14.832644628099173,6.974586776859503,9.045454545454545,2.9111570247933884,28.69975806451613,77.79032258064517,77.82661290322581,2023-01-18,Mehanicke primese,4 days
well_24,2023-01-15,404.13861386138615,403.988,403.434,3.1881390593047034,3.1431492842535786,3.214723926380368,14.763265306122449,5.2420081967213115,6.834016393442623,2.609406952965235,29.878221343873516,77.6798418972332,77.59683794466403,2023-01-18,Mehanicke primese,3 days
well_24,2023-01-16,402.7845528455285,402.75959595959597,401.9232323232323,4.121900826446281,4.080578512396694,4.144628099173554,14.84297520661157,7.7014462809917354,10.353305785123966,3.669421487603306,31.60108870967742,77.17444219066937,77.15082644628099,2023-01-18,Mehanicke primese,2 days
well_24,2023-01-17,403.18305084745765,402.96610169491527,402.19322033898305,1.3424657534246576,1.3150684931506849,1.3424657534246576,4.2020547945205475,2.8767123287671232,3.9760273972602738,1.2636986301369864,36.30054054054054,76.17006802721089,76.11301369863014,2023-01-18,Mehanicke primese,1 days
well_25,2022-10-03,409.65045592705167,411.6899696048632,410.48328267477206,19.981762917933132,19.513677811550153,19.37386018237082,64.82370820668693,34.70942249240122,40.90577507598784,10.525835866261398,92.1677370030581,91.2,91.38484848484849,2023-01-19,Mehanicke primese,108 days
well_25,2022-10-04,410.6420581655481,412.8194130925508,411.78555304740405,18.828877005347593,18.583529411764705,18.364864864864863,61.30357142857143,34.765650969529084,37.360178970917225,9.72072072072072,88.21118303571428,95.79638009049773,95.76681614349776,2023-01-19,Mehanicke primese,107 days
well_25,2022-10-05,409.0179775280899,411.4157303370786,410.2352941176471,19.703016241299302,19.5472972972973,19.21123595505618,61.188505747126435,38.43588390501319,39.081264108352144,11.519721577726218,72.81775280898877,94.75113122171946,94.30079155672823,2023-01-19,Mehanicke primese,106 days
well_25,2022-10-06,407.08793969849245,409.44303797468353,408.1959798994975,21.917989417989418,21.65886287625418,21.50955414012739,65.05263157894737,43.56711409395973,45.005,14.36591478696742,52.11695760598504,92.0,92.0,2023-01-19,Mehanicke primese,105 days
well_25,2022-10-07,404.85388127853884,407.337899543379,405.9748858447489,21.834605597964376,21.875,21.864485981308412,64.98405466970387,44.56368286445013,46.0365296803653,15.396946564885496,47.30091116173121,92.0,92.0,2023-01-19,Mehanicke primese,104 days
well_25,2022-10-08,405.93838862559244,408.43364928909955,406.84597156398104,22.004566210045663,22.022831050228312,22.004566210045663,65.279012345679,,46.212048192771086,15.421800947867299,49.46699052132701,,92.00456621004567,2023-01-19,Mehanicke primese,103 days
well_25,2022-10-09,402.5083932853717,405.09069212410503,403.54653937947495,22.1175,23.030075187969924,22.698765432098764,65.89830508474576,46.0025,47.679611650485434,16.439903846153847,43.43985714285715,91.44897959183673,91.2909090909091,2023-01-19,Mehanicke primese,102 days
well_25,2022-10-10,407.6802443991853,409.9613034623218,408.6807228915663,15.28826530612245,16.90408163265306,16.743326488706366,48.40695296523517,30.00561224489796,36.106425702811244,12.912065439672801,42.78318637274549,91.32302405498282,91.32302405498282,2023-01-19,Mehanicke primese,101 days
well_25,2022-10-11,412.7024070021882,414.54704595185996,413.62800875273524,10.017505470459518,10.24507658643326,10.096280087527353,29.446389496717725,20.195132743362834,21.62144420131291,7.862144420131291,52.219540481400436,90.96651785714286,90.97777777777777,2023-01-19,Mehanicke primese,100 days
well_25,2022-10-12,412.5488110137672,414.67606516290726,413.8817271589487,8.5062656641604,8.727443609022556,8.657268170426065,24.26127819548872,17.05432330827068,19.26817042606516,7.167919799498747,43.94850531582239,91.19247648902821,91.12225705329153,2023-01-19,Mehanicke primese,99 days
well_25,2022-10-13,411.6668810289389,413.8393316195373,413.00385852090034,8.384169884169884,8.460739779364049,8.55112540192926,24.102316602316602,16.383776768332254,18.976221079691516,6.977491961414791,44.25794476557482,91.23468057366362,91.113858165257,2023-01-19,Mehanicke primese,98 days
well_25,2022-10-14,411.8352490421456,414.0287356321839,413.0676883780332,8.349520766773162,8.42369607211848,8.377334191886671,24.05679642629228,16.425434642627174,18.835143769968052,6.98468410976388,42.61587109125718,91.21640826873384,91.11362169141381,2023-01-19,Mehanicke primese,97 days
well_25,2022-10-15,411.21477343265053,413.30415890751084,412.48479205462445,8.374378109452737,8.538125,8.47625,24.2363523573201,16.553,18.925280199252803,6.963907902924705,41.66175449473032,91.21141781681305,91.1108328115216,2023-01-19,Mehanicke primese,96 days
well_25,2022-10-16,412.31551835157757,414.45846748229235,413.69027688345136,8.468126207340632,8.614387556707712,8.613650998068255,24.27044430135222,16.915489306545687,19.21313586606568,7.119124275595621,40.51599099099099,91.25389610389611,91.12597402597403,2023-01-19,Mehanicke primese,95 days
well_25,2022-10-17,411.8332272437938,413.88860598345,412.98790579248885,8.485368956743002,8.569685292228645,8.610828025477707,24.32442748091603,16.56538214515093,19.168045830681095,7.043893129770993,39.42845419847328,91.25675675675676,91.15948553054662,2023-01-19,Mehanicke primese,94 days
well_25,2022-10-18,412.34683544303795,414.47185325743203,413.6470588235294,8.47724399494311,8.53954081632653,8.496811224489797,24.3,16.536160714285714,19.3141592920354,7.122074636306135,38.10366624525916,91.28058936579116,91.19680511182109,2023-01-19,Mehanicke primese,93 days
well_25,2022-10-19,411.3314358001265,413.4648956356736,412.6390120329322,8.479417352754908,8.55484693877551,8.631412286257126,24.080328905755852,16.585459183673468,19.068354430379745,7.1024667931688805,37.07765338393422,91.27440970006381,91.12404580152672,2023-01-19,Mehanicke primese,92 days
well_25,2022-10-20,411.57062146892656,413.52542372881356,412.75392341494035,8.293710691823899,8.375079063883618,8.351043643263758,23.83092394720302,15.671979759645795,18.529226901319923,6.956685499058381,36.653157564344006,91.17399497487438,90.96338383838383,2023-01-19,Mehanicke primese,91 days
well_25,2022-10-21,410.7203016970459,412.7982401005657,412.02262727844123,8.715549936788875,8.90960809102402,8.878233438485804,24.995605775266792,17.226359039190896,19.964195979899497,7.34070796460177,36.066277463904584,91.0298034242232,90.8068397720076,2023-01-19,Mehanicke primese,90 days
well_25,2022-10-22,412.34386852085964,414.47218710493047,413.6694058154235,8.762925598991172,8.871518987341773,8.832805573147562,24.91608832807571,16.997150094996833,19.82638888888889,7.37981072555205,34.80020163831128,91.08618504435995,90.83967046894803,2023-01-19,Mehanicke primese,89 days
well_25,2022-10-23,408.52645502645504,410.5085978835979,410.02748691099475,9.105820105820106,9.287698412698413,9.257936507936508,25.45767195767196,18.106084656084658,20.826719576719576,7.876984126984127,34.87102681491171,90.94375408763898,90.72703412073491,2023-01-19,Mehanicke primese,88 days
well_25,2022-10-24,410.7096354166667,412.7857142857143,411.91743119266056,9.068556361239288,9.322346736980883,9.212920237310481,25.46868820039552,17.913843111404088,20.770599868160843,7.78246539222149,34.59589726918075,90.86993464052287,90.61851608667105,2023-01-19,Mehanicke primese,87 days
well_25,2022-10-25,411.49894736842106,413.6694736842105,412.78609062170705,9.468245425188375,9.664155005382131,9.545748116254037,26.386437029063508,18.541227125941873,21.865446716899893,8.218514531754575,34.159473684210525,90.83052631578947,90.6260593220339,2023-01-19,Mehanicke primese,86 days
well_25,2022-10-26,411.40677966101697,413.04237288135596,412.36170212765956,8.451063829787234,8.668085106382978,8.593617021276597,25.48936170212766,15.017659574468086,19.3,6.523404255319149,33.22395789473684,90.81857451403887,90.6258064516129,2023-01-19,Mehanicke primese,85 days
well_25,2022-10-27,412.9536842105263,415.0105263157895,414.29473684210524,8.38543897216274,8.580299785867238,8.50321199143469,25.48283261802575,15.462098501070665,19.78540772532189,6.32618025751073,34.34791666666667,90.7645788336933,90.5763440860215,2023-01-19,Mehanicke primese,84 days
well_25,2022-10-28,411.468085106383,413.4297872340426,412.73191489361704,9.481876332622601,9.735607675906184,9.624733475479744,27.43496801705757,17.14008528784648,21.245202558635395,7.782515991471215,34.30597046413502,90.7308533916849,90.5119825708061,2023-01-19,Mehanicke primese,83 days
well_25,2022-10-29,411.78483606557376,413.9549180327869,413.2985685071575,9.17827868852459,9.383196721311476,9.313524590163935,26.58811475409836,16.295696721311476,20.557377049180328,7.592213114754099,33.8214979757085,90.66396761133603,90.5040650406504,2023-01-19,Mehanicke primese,82 days
well_25,2022-10-30,411.4052953156823,413.47165991902835,412.8421052631579,9.320987654320987,9.561728395061728,9.475308641975309,28.02469135802469,16.342386831275718,21.30658436213992,7.722222222222222,33.00342799188641,90.5530612244898,90.4349593495935,2023-01-19,Mehanicke primese,81 days
well_25,2022-10-31,413.0286298568507,415.1326530612245,414.5795918367347,9.101659751037344,9.344398340248963,9.261410788381744,26.74273858921162,16.00331950207469,20.134854771784234,7.54356846473029,32.91503054989817,90.59266802443992,90.43353783231083,2023-01-19,Mehanicke primese,80 days
well_25,2022-11-01,412.65767634854774,414.83402489626553,414.3838174273859,9.008298755186722,9.236514522821576,9.105809128630705,26.199170124481327,16.59149377593361,20.03526970954357,7.448132780082988,33.0327950310559,90.68672199170125,90.45134575569358,2023-01-19,Mehanicke primese,79 days
well_25,2022-11-02,410.67085953878404,412.80712788259956,412.16595744680853,10.15531914893617,10.419148936170213,10.312765957446809,28.406382978723403,19.317234042553192,22.697872340425533,8.682978723404256,37.19813807531381,90.62869198312237,90.50420168067227,2023-01-19,Mehanicke primese,78 days
well_25,2022-11-03,412.97478991596637,414.89495798319325,414.46413502109704,8.862869198312236,9.10759493670886,8.995780590717299,25.635021097046412,15.481223628691984,19.149789029535864,7.343881856540085,36.942594142259416,90.44631578947369,90.38075313807532,2023-01-19,Mehanicke primese,77 days
